IDREGION	RBD	ALUMNOS	DDCIA	RURALIDAD	GRUPO	LEN	MAT	NAT
13	24657	27	PS	U	B			
13	24666	30	PP	U	E			
13	24670	55	PP	U	E			
13	24671	23	PP	U	E			
13	24675	33	PS	U	D			
13	24678	9	PP	U	D			
13	24682	27	PS	U	D			
13	24684	31	PS	U	C			
13	24685	294	PS	U	C			
13	24689	61	PS	U	B			
13	24690	16	PP	U	E			
13	24699	26	PP	U	E			
13	24705	16	PS	U	D			
13	24713	73	PS	U	D			
13	24714	58	PS	U	B			
13	24715	27	PP	U	E			
13	24716	59	MC	U	A			
13	24717	67	PS	U	C			
13	24718	24	PP	U	E			
13	24719	17	PP	U	E			
13	24721	28	MC	U	D			
13	24722	41	PS	U	B			
13	24725	12	PP	U	E			
13	24730	34	PS	U	C			
13	24733	100	PS	U	C			
13	24756	72	PS	U	D			
13	24758	27	PS	U	C			
13	24759	31	PS	U	C			
13	24761	12	PP	U	E			
13	24762	30	PP	U	E			
13	24764	16	PS	U	B			
13	24767	63	PS	U	C			
13	24769	127	PS	U	C			
13	24782	33	PS	U	D			
13	24783	21	PP	R	E			
13	24787	15	PP	U	C			
13	24789	76	PS	U	C			
13	24790	17	PS	U	D			
13	24798	19	PP	U	E			
13	24800	29	PS	U	D			
13	24801	11	PP	U	E			
13	24802	21	PP	U	D			
13	24803	15	PS	U	A			
13	24808	39	PS	U	B			
13	24809	84	PS	U	C			
13	24812	82	PS	U	C			
13	24814	47	PS	U	D			
13	24817	28	PP	U	E			
13	24822	49	MD	U	A			
13	24826	42	PP	U	E			
13	24836	56	PP	U	E			
13	24842	26	PP	U	E			
13	24843	73	PS	U	C			
13	24854	49	PS	U	C			
13	24856	76	MC	U	B			
13	24864	44	PS	U	C			
13	24866	96	PS	U	D			
13	24873	42	PP	U	E			
13	24874	16	PP	R	E			
13	24876	92	MD	U	A			
13	24878	131	PS	U	C			
13	24879	37	PS	U	B			
13	24881	40	PS	U	B			
13	24883	72	MC	U	B			
13	24884	95	PP	U	E			
13	24885	120	PS	U	C			
13	24889	94	MC	U	B			
13	24891	2	PP	U	E			
13	24892	80	PS	U	C			
13	24893	9	PS	U	A			
13	24894	28	PS	U	D			
13	24897	17	PP	U	E			
13	24898	13	PS	U	C			
13	24906	4	PP	U	E			
13	24907	9	PP	U	E			
13	24908	59	PP	U	E			
13	24912	26	PP	U	E			
13	24913	30	PS	U	C			
13	24916	10	PS	U	B			
13	24920	10	PS	U	C			
13	24927	122	PP	U	E			
13	24930	27	PS	U	B			
13	24931	26	PS	U	D			
13	24935	57	PS	U	B			
13	24944	26	PP	U	E			
13	24946	147	PS	U	C			
13	24954	39	PS	U	C			
13	24956	76	PS	U	C			
13	24959	25	MC	U	B			
13	24960	42	PS	U	C			
13	24963	70	PS	R	B			
13	24966	25	PS	U	D			
13	24969	26	PS	U	B			
13	24971	28	PP	R	E			
13	24972	157	PS	U	C			
13	24976	35	PP	U	E			
13	24977	80	PP	U	E			
13	24978	78	PS	U	C			
13	24979	65	PP	U	E			
13	24983	4	PP	U	D			
13	24985	20	PP	U	E			
13	24986	41	PP	U	E			
13	24987	92	MC	U	C			
13	24988	45	PP	U	E			
13	24989	42	PS	U	C			
13	24995	36	PS	U	C			
13	24997	57	MC	U	A			
13	24999	82	MD	U	A			
13	25001	125	PP	U	E			
13	25002	79	MC	U	A			
13	25005	28	PS	U	B			
13	25009	59	MC	U	A			
13	25012	74	PS	U	C			
13	25014	15	PS	U	A			
13	25016	85	PS	U	B			
13	25017	28	PS	U	C			
13	25019	7	PS	U	A			
13	25025	38	PS	U	D			
13	25026	63	PS	U	B			
13	25027	45	PS	U	C			
13	25028	77	PS	U	B			
13	25032	32	PS	U	B			
13	25034	32	PS	U	C			
13	25038	30	PS	U	C			
13	25039	76	PS	U	C			
13	25041	83	MC	U	B			
13	25042	163	MC	U	C			
13	25043	60	MC	U	A			
13	25045	24	PP	U	E			
13	25047	136	MC	U	C			
13	25048	55	PS	U	D			
13	25050	84	PS	U	C			
13	25055	89	PP	U	E			
13	25058	6	PP	U	E			
13	25059	60	PS	U	C			
13	25061	37	PS	U	B			
13	25062	39	PS	U	B			
13	25065	204	PP	U	E			
13	25070	73	PS	U	C			
13	25071	37	PS	U	D			
13	25073	13	PS	U	D			
13	25075	8	PS	U	C			
13	25078	86	MC	U	A			
13	25082	62	PS	U	B			
13	25084	29	PS	U	C			
13	25087	17	PS	U	C			
13	25089	81	MC	U	B			
13	25091	238	PS	U	C			
13	25094	30	PS	U	C			
13	25098	14	PS	U	A			
13	25101	99	PS	U	C			
13	25107	14	PP	U	E			
13	25112	19	PS	U	D			
13	25114	64	PS	U	C			
13	25121	109	PS	U	C			
13	25127	30	PP	U	E			
13	25129	22	PS	U	C			
13	25130	14	PP	U	E			
13	25132	35	PS	U	C			
13	25136	21	PS	U	B			
13	25138	21	PS	U	D			
13	25139	3	PP	U	E			
13	25142	10	PP	U	E			
13	25143	118	PP	U	E			
13	25153	112	PS	U	D			
13	25155	31	PS	U	C			
13	25157	74	PS	U	B			
13	25160	30	PS	U	D			
13	25161	18	PS	U	C			
13	25162	40	PS	U	B			
13	25166	25	PS	U	D			
13	25171	29	PS	U	C			
13	25172	112	PP	U	E			
13	25173	17	MD	U	B			
13	25175	40	PP	U	E			
13	25180	20	PP	R	E			
13	25183	16	PS	U	C			
13	25185	71	PS	U	D			
13	25186	89	MC	U	B			
13	25188	29	PS	U	B			
13	25189	13	MC	R	B			
13	25194	41	MD	U	B			
13	25196	34	PS	U	D			
13	25197	37	PS	U	D			
13	25198	155	PS	U	D			
13	25199	21	PS	U	D			
13	25201	51	PS	U	C			
13	25202	91	PP	U	E			
13	25206	35	PS	U	C			
13	25215	136	PS	U	C			
13	25218	84	PS	U	D			
13	25220	60	PS	U	B			
13	25221	29	PP	U	E			
13	25223	81	PS	U	D			
13	25224	6	PP	U	E			
13	25225	55	PS	U	C			
13	25230	27	PS	U	C			
13	25238	59	PS	U	D			
13	25241	16	PP	U	E			
13	25247	6	MC	U	A			
13	25249	59	PS	U	D			
13	25250	86	PS	U	C			
13	25255	38	PS	U	C			
13	25256	92	PS	U	D			
13	25257	15	PS	U	C			
13	25258	24	PS	U	C			
13	25265	21	PS	U	D			
13	25269	18	PS	U	D			
13	25275	20	PS	U	C			
13	25278	44	PP	U	E			
13	25279	41	PS	U	C			
13	25280	25	PS	U	B			
13	25282	117	PS	U	C			
13	25287	12	PS	U	B			
13	25288	32	PS	U	B			
13	25290	29	PS	U	C			
13	25300	10	PS	U	A			
13	25303	26	PS	U	B			
13	25304	29	PS	U	C			
13	25310	45	PP	R	E			
13	25314	93	MC	U	B			
13	25315	56	MC	U	B			
13	25316	21	PS	U	B			
13	25319	66	PS	U	A			
13	25324	104	PS	U	B			
13	25328	30	PS	U	D			
13	25329	72	PP	U	E			
13	25331	60	PS	U	B			
13	25332	29	PP	U	E			
13	25334	26	PS	U	D			
13	25340	19	PS	U	C			
13	25342	58	PS	U	D			
13	25344	11	PS	U	B			
13	25347	35	PS	U	D			
13	25348	57	PP	U	E			
13	25349	54	PS	U	D			
13	25350	54	PS	U	C			
13	25352	70	PS	U	C			
13	25356	24	PS	U	C			
13	25359	19	PS	U	D			
13	25362	12	PS	U	A			
13	25365	25	PS	U	B			
13	25366	29	PP	U	E			
13	25367	78	PS	U	D			
13	25368	107	PS	U	C			
13	25369	242	PS	U	D			
13	25371	78	PS	U	C			
13	25373	9	PP	U	E			
13	25380	23	PS	U	C			
13	25382	24	PS	U	C			
13	25385	58	PS	U	C			
13	25386	116	PS	U	C			
13	25387	162	PS	U	C			
13	25390	19	PS	U	A			
13	25393	24	PS	U	D			
13	25395	59	PS	U	B			
13	25396	80	PS	U	C			
13	25402	76	PS	U	D			
13	25406	26	PS	U	C			
13	25418	62	PS	U	B			
13	25423	53	PS	U	B			
13	25431	31	PS	U	B			
13	25434	19	PS	U	C			
13	25435	25	MC	U	A			
13	25436	84	PS	U	C			
13	25439	137	PS	U	D			
13	25442	26	PS	U	D			
13	25447	21	PS	R	C			
13	25448	72	PS	U	C			
13	25450	31	PS	U	C			
13	25452	35	PP	U	E			
13	25454	13	PS	U	D			
13	25462	40	PS	U	B			
13	25464	126	PS	U	D			
13	25465	32	PS	U	C			
13	25466	11	PS	U	C			
13	25471	28	PS	U	C			
13	25474	4	PP	U	E			
13	25475	77	PS	U	B			
13	25477	56	PP	R	E			
13	25478	117	PP	U	E			
13	25480	19	PS	U	D			
13	25481	64	PS	U	D			
13	25482	32	PS	U	D			
13	25484	27	PS	U	C			
13	25485	15	PS	U	A			
13	25487	110	PP	U	E			
13	25489	33	PS	U	D			
13	25492	12	PS	U	D			
13	25501	68	PS	U	D			
13	25507	33	PS	U	C			
13	25508	47	PS	U	D			
13	25509	55	PS	U	D			
13	25510	16	PS	U	B			
13	25520	61	PS	U	D			
13	25523	96	PS	U	B			
13	25525	12	PS	U	C			
13	25526	36	PS	U	C			
13	25539	43	MD	U	A			
13	25540	77	PS	U	C			
13	25541	41	PS	U	E			
13	25542	107	PS	U	C			
13	25543	10	PS	U	B			
13	25544	28	PS	U	B			
13	25550	141	PS	U	C			
13	25556	80	PS	U	B			
13	25557	32	PS	U	C			
13	25558	60	PS	U	D			
13	25559	14	PS	U	A			
13	25561	31	PS	U	B			
13	25562	111	PS	U	C			
13	25568	21	PS	U	C			
13	25573	33	PS	U	B			
13	25576	73	PS	U	C			
13	25577	40	PS	U	C			
13	25580	81	PS	U	D			
13	25589	60	PS	U	B			
13	25593	82	PS	U	D			
13	25599	192	PS	U	C			
13	25602	32	PS	U	D			
13	25609	18	PS	U	C			
13	25611	14	PP	U	E			
13	25613	83	PS	U	C			
13	25615	52	PS	U	B			
13	25624	29	PS	U	C			
13	25625	21	PS	U	D			
13	25630	45	MD	U	A			
13	25640	66	PP	U	E			
13	25642	13	MD	U	A			
13	25643	7	PP	U	E			
13	25644	33	PS	U	D			
13	25647	17	PS	U	B			
13	25650	178	PP	U	E			
13	25654	224	PP	U	E			
13	25655	18	PS	U	D			
13	25666	6	PP	U	E			
13	25669	53	PP	U	E			
13	25674	33	PS	U	C			
13	25675	86	PS	U	E			
13	25676	66	PS	U	B			
13	25677	1	PP	U	E			
13	25681	19	PS	U	D			
13	25686	11	PP	U	E			
13	25692	35	PS	U	D			
13	25693	36	PS	U	D			
13	25695	87	PS	U	D			
13	25697	28	PS	U	C			
13	25698	40	MC	U	A			
13	25699	25	PS	U	D			
13	25700	51	PS	U	D			
13	25703	35	PS	U	D			
13	25704	68	PS	U	D			
13	25707	9	PS	U	C			
13	25708	16	PS	U	D			
13	25709	86	PS	U	D			
13	25711	45	MD	U	A			
13	25712	10	PS	U	C			
13	25713	24	PS	U	D			
13	25714	29	PS	U	D			
13	25716	53	PS	U	D			
13	25717	116	PS	U	D			
13	25718	12	PS	U	D			
13	25722	67	PS	U	E			
13	25724	53	PS	U	E			
13	25725	55	PS	U	D			
13	25727	98	PS	U	D			
13	25733	116	PS	U	C			
13	25737	26	PS	U	D			
13	25738	29	PS	U	C			
13	25739	54	PS	U	D			
13	25749	249	PS	U	D			
13	25751	63	PS	U	D			
13	25758	23	PS	U	D			
13	25766	194	PS	U	D			
13	25767	20	PS	U	D			
13	25768	33	PS	U	D			
13	25771	13	PS	U	B			
13	25779	95	PS	U	B			
13	25781	120	PS	U	C			
13	25783	30	PS	U	B			
13	25785	43	PS	U	D			
13	25788	86	MD	U	C			
13	25790	55	PS	U	C			
13	25797	12	MD	U	B			
13	25798	11	PS	U	C			
13	25799	23	PS	U	C			
13	25803	20	PS	U	A			
13	25804	109	PS	U	D			
13	25806	11	PS	U	B			
13	25808	23	PS	U	C			
13	25825	29	PP	U	E			
13	25826	17	PS	U	D			
13	25829	75	PS	U	D			
13	25831	19	PS	U	D			
13	25832	32	PS	U	D			
13	25833	8	PP	U	E			
13	25836	16	PS	U	D			
13	25838	32	PS	U	C			
13	25839	10	PS	U	C			
13	25842	74	PS	U	E			
13	25843	66	PS	U	D			
13	25845	31	PS	U	A			
13	25850	36	PS	U	D			
13	25851	32	PS	U	C			
13	25852	74	PS	U	E			
13	25865	40	PS	U	C			
13	25882	85	PS	U	C			
13	25885	66	PS	U	D			
13	25894	25	PS	U	D			
13	25895	85	PS	U	C			
13	25897	24	PS	U	B			
13	25901	37	PS	U	C			
13	25914	13	PS	U	B			
13	25916	70	PS	U	C			
13	25919	30	PS	U	D			
13	25921	42	PS	U	C			
13	25922	105	PS	U	C			
13	25926	81	PS	U	C			
13	25927	22	PS	U	D			
13	25928	5	PP	U	E			
13	25929	73	PS	U	B			
13	25933	24	PS	U	C			
13	25936	72	PS	U	B			
13	25941	20	PS	U	C			
13	25944	25	PS	U	C			
13	25954	19	PS	U	C			
13	25957	8	PS	U	C			
13	25958	19	PP	U	E			
13	25960	84	MC	U	B			
13	25961	220	PS	U	D			
13	25970	16	PS	U	C			
13	25976	56	PS	U	B			
13	25984	23	PS	U	C			
13	25988	110	PS	U	B			
13	25991	55	PS	U	C			
13	25999	222	PS	U	D			
13	26001	116	PS	U	D			
13	26006	32	PS	U	C			
13	26012	58	PS	U	B			
13	26015	26	PS	R	C			
13	26017	42	PS	U	D			
13	26019	15	PS	U	B			
13	26025	41	PS	U	C			
13	26028	51	PS	U	D			
13	26033	125	PS	U	D			
13	26035	76	PS	U	C			
13	26037	93	MD	U	B			
13	26039	18	PS	U	C			
13	26043	27	PS	U	D			
13	26044	23	PS	U	B			
13	26045	45	PS	U	C			
13	26046	65	PP	U	E			
13	26053	89	PS	U	D			
13	26068	33	PS	U	D			
13	26075	29	PS	U	B			
13	26080	18	PP	U	E			
13	26083	40	PS	U	C			
13	26084	31	PS	U	B			
13	26092	26	PS	U	D			
13	26094	63	PS	U	C			
13	26108	24	PS	U	C			
13	26110	84	PS	U	D			
13	26115	72	PS	U	D			
13	26117	75	PS	U	C			
13	26120	27	PS	U	C			
13	26125	11	PS	U	C			
13	26129	8	PS	U	D			
13	26130	44	PS	U	C			
13	26134	8	PP	U	E			
13	26135	98	PS	U	A			
13	26137	24	PS	U	D			
13	26139	28	PS	U	C			
13	26145	22	PS	U	A			
13	26150	30	PS	U	C			
13	26152	35	PS	U	B			
13	26155	25	PP	U	E			
13	26157	16	MC	U	A			
13	26158	18	PS	U	C			
13	26164	31	PS	U	C			
13	26171	9	PP	U	D			
13	26172	23	PS	U	C			
13	26209	80	PS	U	B			
13	26210	4	PP	U	E			
13	26219	36	PS	U	B			
13	26228	26	PS	U	D			
13	26235	29	PS	U	B			
13	26238	49	PP	U	E			
13	26244	26	PS	U	C			
13	26245	31	PS	U	C			
13	26249	18	PS	U	C			
13	26250	20	PS	U	B			
13	26254	32	PS	U	C			
13	26260	127	PS	U	D			
13	26266	24	PS	U	C			
13	26268	36	PS	U	D			
13	26269	78	PS	U	C			
13	26271	32	PS	U	B			
13	26272	63	PS	U	E			
13	26274	41	PS	U	B			
13	26278	18	PS	U	D			
13	26287	13	PS	U	D			
13	26293	21	PS	U	C			
13	26295	21	PS	U	C			
13	26297	6	PP	U	E			
13	26298	19	PS	U	C			
13	26304	12	PS	U	D			
13	26305	10	PP	U	E			
13	26311	23	PP	U	E			
13	26324	31	PS	U	C			
13	26328	10	PP	U	E			
13	26335	82	PP	U	E			
13	26341	29	PS	U	B			
13	26345	30	PS	U	C			
13	26352	26	PS	U	B			
13	26362	44	PS	U	C			
13	26365	108	PS	U	C			
13	26367	121	PS	U	D			
13	26368	39	PS	U	D			
13	26369	20	PS	U	A			
13	26372	70	PS	U	B			
13	26378	29	PS	U	D			
13	26379	57	PS	U	D			
13	26381	70	PS	U	D			
13	26383	37	PS	R	C			
13	26387	70	PS	U	C			
13	26392	27	PS	U	D			
13	26399	36	PP	U	E			
13	26411	38	PS	U	C			
13	26423	18	PS	U	D			
13	26434	8	PS	U	B			
13	26436	189	PS	U	D			
13	26454	27	PS	U	D			
13	26460	31	PS	U	C			
13	26463	1	PP	U	E			
13	26466	141	PS	U	B			
13	26476	120	PP	U	E			
13	26482	20	PS	U	D			
13	26494	6	PS	U	C			
13	26503	16	PS	U	D			
13	26507	19	PP	U	E			
13	26518	22	PS	U	B			
13	26524	21	PS	U	D			
13	26532	30	PS	U	A			
13	26538	171	PS	U	D			
15	30001	11	PS	U	D			
15	30003	32	PS	U	C			
15	30005	63	PS	U	D			
15	30006	49	PS	U	C			
15	30012	20	PS	U	C			
14	31001	3	PS	R	A			
13	31040	29	PS	U	D			
13	31042	11	PS	U	D			
13	31052	34	PS	U	C			
13	31066	21	PS	U	C			
13	31079	5	PS	U	C			
13	31161	40	PS	U	C			
6	40006	72	PS	U	D			
5	40014	8	PS	U	D			
5	40017	23	PS	U	C			
6	40023	71	PS	U	D			
6	40025	42	MD	U	A			
5	40027	27	PS	U	D			
4	40033	39	PS	U	C			
6	40038	30	PS	U	B			
5	40042	34	PS	U	D			
1	40043	160	PS	U	C			
5	40047	13	PS	U	B			
1	40054	8	PS	U	B			
4	40064	20	PS	U	C			
5	40065	13	PS	U	B			
1	40073	18	PS	U	B			
6	40078	48	MD	R	B			
9	40095	4	PS	R	A			
6	40101	32	PS	U	C			
14	40102	7	PS	R	A			
9	40110	22	PS	U	C			
5	40125	26	PP	U	E			
11	40137	13	PS	U	B			
4	40139	11	PS	U	C			
6	40146	6	PS	R	B			
5	40155	43	PS	U	C			
3	40176	14	PS	U	C			
3	40184	31	PS	U	C			
4	40194	37	PS	U	C			
14	40203	4	PS	R	A			
5	40211	1	PS	U	B			
15	40230	36	PS	U	B			
4	40231	12	PS	U	E			
6	40241	27	PS	U	B			
5	40242	30	MD	U	C			
10	40256	72	PS	U	C			
10	40257	15	PS	U	C			
5	40278	25	PP	U	E			
10	40284	27	PS	U	D			
10	40285	34	PS	U	D			
10	40288	7	PS	U	A			
1	40295	52	PS	U	C			
10	40296	13	PS	U	B			
10	40297	9	PS	U	C			
4	40298	65	PS	U	C			
5	40299	19	PS	U	D			
5	40305	30	PS	U	C			
4	40319	36	PS	U	D			
5	40329	22	PS	U	B			
5	40331	9	PS	U	C			
10	40343	24	PS	U	D			
10	40351	29	PS	U	C			
5	40370	26	PP	U	D			
6	40371	29	PS	U	C			
10	40383	13	MD	U	B			
1	40399	23	PS	U	B			
10	40403	19	PS	U	B			
5	40409	13	PS	R	C			
1	40422	74	PS	U	B			
10	40424	2	PS	R	B			
15	9	147	MD	U	C			
15	10	37	MD	U	C			
15	11	23	MD	U	B			
15	12	27	MD	U	B			
15	13	26	MD	U	B			
15	14	16	MD	U	B			
15	15	18	MD	U	B			
15	16	10	MD	U	B			
15	17	24	MD	U	B			
15	18	35	MD	U	B			
15	19	33	MD	U	B			
15	20	45	MD	U	B			
15	21	9	MD	U	B			
15	22	72	MD	U	B			
15	25	38	MD	U	B			
15	26	18	MD	U	B			
15	27	13	MD	U	B			
15	28	24	MD	U	C			
15	29	30	MD	U	B			
15	31	32	MD	R	A			
15	32	26	MD	R	A			
15	33	16	MD	R	B			
15	35	8	MD	R	A			
15	36	28	MD	R	A			
